time,datetime_str,open,high,low,close,tick_volume,spread,real_volume
1221955200,2008-09-21 00:00:00,871.75,911.6,862.05,877.93,199542,0,0
1222560000,2008-09-28 00:00:00,872.1,926.7,819.2,835.45,206605,0,0
1223164800,2008-10-05 00:00:00,832.9,930.48,825.5,849.55,209816,0,0
1223769600,2008-10-12 00:00:00,850.6,872.23,772.3,783.05,193390,0,0
1224374400,2008-10-19 00:00:00,776.4,810.3,681.43,734.3,211754,0,0
1224979200,2008-10-26 00:00:00,734.6,777.85,707.05,724.2,211705,0,0
1225584000,2008-11-02 00:00:00,726.78,769.6,721.93,736.2,188256,0,0
1226188800,2008-11-09 00:00:00,737.03,768.5,699.7,741.65,184867,0,0
1226793600,2008-11-16 00:00:00,740.7,802.38,730.8,800.38,184067,0,0
1227398400,2008-11-23 00:00:00,799.53,830.8,786.4,817.93,138482,0,0
1228003200,2008-11-30 00:00:00,817.9,819.05,741.13,755.88,181770,0,0
1228608000,2008-12-07 00:00:00,754.95,834.72,753.68,821.6,188503,0,0
1229212800,2008-12-14 00:00:00,823.6,881.75,821.3,836.43,188234,0,0
1229817600,2008-12-21 00:00:00,837.75,872.58,829.35,868.5,90352,0,0
1230422400,2008-12-28 00:00:00,869.25,890.1,856.03,874.97,108231,0,0
1231027200,2009-01-04 00:00:00,875.4,884.68,836.05,853.38,190610,0,0
1231632000,2009-01-11 00:00:00,853.55,856.6,801.53,842.55,186813,0,0
1232236800,2009-01-18 00:00:00,842.7,903.03,823.4,899.0,173409,0,0
1232841600,2009-01-25 00:00:00,899.3,929.48,874.25,927.0,191428,0,0
1233446400,2009-02-01 00:00:00,927.35,927.35,889.0,910.75,175042,0,0
1234051200,2009-02-08 00:00:00,910.45,952.15,890.62,941.48,173147,0,0
1234656000,2009-02-15 00:00:00,941.77,1005.98,936.18,992.4,175719,0,0
1235260800,2009-02-22 00:00:00,992.63,997.98,927.0,941.72,213660,0,0
1235865600,2009-03-01 00:00:00,939.9,958.15,900.0,938.7,199108,0,0
1236470400,2009-03-08 00:00:00,937.85,941.95,891.33,928.85,167894,0,0
1237075200,2009-03-15 00:00:00,927.1,966.7,883.78,951.5,173221,0,0
1237680000,2009-03-22 00:00:00,951.55,957.08,916.38,922.85,165585,0,0
1238284800,2009-03-29 00:00:00,922.7,932.92,890.58,892.55,158397,0,0
1238889600,2009-04-05 00:00:00,893.85,896.63,865.2,881.0,118939,0,0
1239494400,2009-04-12 00:00:00,880.9,899.78,865.18,868.25,116746,0,0
1240099200,2009-04-19 00:00:00,868.5,913.85,864.5,912.4,133308,0,0
1240704000,2009-04-26 00:00:00,912.68,918.3,880.15,886.05,119335,0,0
1241308800,2009-05-03 00:00:00,886.8,925.3,884.65,915.9,124197,0,0
1241913600,2009-05-10 00:00:00,916.4,934.15,908.45,931.3,118508,0,0
1242518400,2009-05-17 00:00:00,931.05,961.42,915.05,956.85,124131,0,0
1243123200,2009-05-24 00:00:00,956.69,980.22,941.05,978.47,112083,0,0
1243728000,2009-05-31 00:00:00,978.93,989.97,952.55,954.88,147899,0,0
1244332800,2009-06-07 00:00:00,954.75,965.2,935.82,938.75,133357,0,0
1244937600,2009-06-14 00:00:00,938.8,942.7,925.75,933.4,122802,0,0
